"";"code";"contenance";"adresse";"nom";"categorie";"dsiren"
"2185";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08661407"
"2186";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08548034"
"2187";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08674590"
"2188";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19269612"
"2189";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15027515"
"2190";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19758451"
"2191";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675373"
"2192";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15626967"
"2193";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U16950630"
"2194";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675803"
"2195";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19766834"
"2196";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29802919"
"2197";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29274516"
"2198";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08542136"
"2199";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U11313688"
"2200";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U20756736"
"2201";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08676413"
"2202";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19237078"
"2203";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29230733"
"2204";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08536393"
"2205";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U17291119"
"2206";" P0066";425;"56 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08679821"
"2207";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19158304"
"2208";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08679235"
"2209";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14541819"
"2210";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08543860"
"2211";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677759"
"2212";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U16381256"
"2213";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U30092514"
"2214";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537243"
"2215";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14485540"
"2216";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08541377"
"2217";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540304"
"2218";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08663494"
"2219";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675167"
"2220";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19004097"
"2221";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677486"
"2222";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29803605"
"2223";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29931101"
"2224";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675365"
"2225";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675019"
"2226";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675951"
"2227";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675316"
"2228";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677502"
"2229";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14282705"
"2230";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675423"
"2231";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U20635582"
"2232";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08539488"
"2233";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08679078"
"2234";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542599"
"2235";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17902245"
"2236";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19212282"
"2237";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08666570"
"2238";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19695466"
"2239";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15541898"
"2240";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29230724"
"2241";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08673956"
"2242";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29274491"
"2243";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08538035"
"2244";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542110"
"2245";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08545246"
"2246";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08545436"
"2247";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542326"
"2248";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540379"
"2249";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29914567"
"2250";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540411"
"2251";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542698"
"2252";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U09108397"
"2253";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U18042565"
"2254";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U09085571"
"2255";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08543753"
"2256";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U18861796"
"2257";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15957074"
"2258";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08670838"
"2259";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17887627"
"2260";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08676314"
"2261";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08674434"
"2262";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U30929032"
"2263";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15347714"
"2264";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U28733773"
"2265";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537060"
"2266";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19522679"
"2267";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546384"
"2268";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540486"
"2269";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537284"
"2270";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U10944801"
"2271";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15995826"
"2272";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546996"
"2273";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U12290665"
"2274";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540361"
"2275";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546954"
"2276";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08671935"
"2277";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U16881867"
"2278";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08660979"
"2279";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540320"
"2280";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08678310"
"2281";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17093967"
"2282";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U10926260"
"2283";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29973486"
"2284";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29764014"
"2285";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U11839004"
"2286";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08543993"
"2287";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29874654"
"2288";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U12670549"
"2289";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08661407"
"2290";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08548034"
"2291";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08674590"
"2292";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19269612"
"2293";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15027515"
"2294";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19758451"
"2295";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675373"
"2296";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15626967"
"2297";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U16950630"
"2298";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675803"
"2299";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19766834"
"2300";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29802919"
"2301";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29274516"
"2302";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542136"
"2303";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U11313688"
"2304";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U20756736"
"2305";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08676413"
"2306";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19237078"
"2307";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29230733"
"2308";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08536393"
"2309";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17291119"
"2310";" M0027";238;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08679821"
"2311";" J0031";598;"22 VLA FLEURY";"LES COPROPRIETAIRES DE L'IMMEUBLE 22 VILLA FLEURY";"7";"U08523359"
"2312";" L0033";327;"8 RUE BOREL";"LES COPROPRIETAIRES DE L'IMMEUBLE 8 RUE BOREL ET RUE LANG";"7";"U08525255"
"2313";" L0118";298;"8 RUE LAUG";"LES COPROPRIETAIRES DE L UF L 118";"7";"U08517823"
"2314";" H0396";874;"11 CHE LATERAL";"LES COPROPRIETAIRES DES PARCELLES H 394 ET H 396 A BONDY";"7";"U30182392"
"2315";" H0384";2944;"RTE D AULNAY";"LES COPROPRIETAIRES DES PARCELLES H 394 ET H 396 A BONDY";"7";"U30182392"
"2316";" O0002";242;"49 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES DES UF 2 ET 8";"7";"U08527798"
"2317";" O0008";237;"3 AV PASTEUR";"LES COPROPRIETAIRES DES UF 2 ET 8";"7";"U08527798"
"2318";" J0030";254;"20 VLA FLEURY";"LES COPROPRIETAIRES DES UNITES FONCIERES J-30 ET J-142";"7";"U08528127"
"2319";" J0142";254;"20 VLA FLEURY";"LES COPROPRIETAIRES DES UNITES FONCIERES J-30 ET J-142";"7";"U08528127"
"2320";" Q0046";3255;"14 AV PASTEUR";"LES COPROPRIETAIRES DU 10 AVE PASTEUR";"7";"U08669491"
"2321";" O0014";419;"19 AV PASTEUR";"LES COPROPRIETAIRES DU 19 AV PASTEUR";"7";"U08544900"
"2322";" L0068";63;"207 AV GALLIENI";"LES COPROPRIETAIRES DU 207 AVE GALLIENI";"7";"U08549347"
"2323";" L0061";8514;"207 AV GALLIENI";"LES COPROPRIETAIRES DU 207 AVE GALLIENI";"7";"U08549347"
"2324";" H0383";2741;"RTE D AULNAY";"LES COPROPRIETAIRES DU 21 ROUTE D'AULNAY";"7";"U28379308"
"2325";" J0264";1618;"22 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES DU 22 POLISSARD 1/5 THOREL";"7";"U08661100"
"2326";" P0132";303;"75 RUE JULES GUESDE";"LES COPROPRIETAIRES DU 75-81 RUE JULES GUESDE";"7";"U08676462"
"2327";" P0138";1380;"81 RUE JULES GUESDE";"LES COPROPRIETAIRES DU 75-81 RUE JULES GUESDE";"7";"U08676462"
"2328";" P0136";609;"75 RUE JULES GUESDE";"LES COPROPRIETAIRES DU 75-81 RUE JULES GUESDE";"7";"U08676462"
"2329";" P0116";136;"81 RUE JULES GUESDE";"LES COPROPRIETAIRES DU 85 A 93 RUE JULES GUESDE";"7";"U08678203"
"2330";" P0147";172;"91 RUE JULES GUESDE";"LES COPROPRIETAIRES DU 85 A 93 RUE JULES GUESDE";"7";"U08678203"
"2331";" P0140";250;"85 RUE JULES GUESDE";"LES COPROPRIETAIRES DU 85 A 93 RUE JULES GUESDE";"7";"U08678203"
"2332";" P0142";180;"87 RUE JULES GUESDE";"LES COPROPRIETAIRES DU 85 A 93 RUE JULES GUESDE";"7";"U08678203"
"2333";" P0144";674;"89 RUE JULES GUESDE";"LES COPROPRIETAIRES DU 85 A 93 RUE JULES GUESDE";"7";"U08678203"
"2334";" P0008";155;"93 RUE JULES GUESDE";"LES COPROPRIETAIRES DU 85 A 93 RUE JULES GUESDE";"7";"U08678203"
"2335";" J0259";1878;"18 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES RUE AUGUSTE POLISSARD/VILLA THOREL";"7";"U08545162"
"2336";" J0295";9;"14 VLA BELLEVUE";"LES COPROPRIETAIRES ZAC CENTRE VILLE";"7";"U08541062"
"2337";" J0253";1946;"14 VLA BELLEVUE";"LES COPROPRIETAIRES ZAC CENTRE VILLE";"7";"U08541062"
"2338";" J0236";3689;"90 AV GALLIENI";"LES COPROPRIETAIRES ZAC CENTRE VILLE";"7";"U08541062"
"2339";" J0286";1015;"80 AV GALLIENI";"LES COPROPRIETAIRES ZAC CENTRE VILLE";"7";"U08541062"
"2340";" L0074";250;"7 RUE BOREL";"LUMANU-IMMO";"0";"834612848"
"2341";" O0050";448;"AV MAL DE LATTRE DE TASSIGNY";"M AIT HAMMOU/MUSTAPHA";NA;NA
"2342";" J0248";446;"9 VLA BELLEVUE";"M AIT MAAMAR/MALEK";NA;NA
"2343";" J0251";4;"90 AV GALLIENI";"M AIT MAAMAR/MALEK";NA;NA
"2344";" M0023";283;"34 RUE GEORGES ELIE";"M AKROUR/HAMID";NA;NA
"2345";" O0057";209;"7 AV PASTEUR";"M ALI KERIM/ALI";NA;NA
"2346";" L0084";88;"15 RUE BOREL";"M AMADIEU/JEAN-PIERRE ROBERT";NA;NA
"2347";" K0042";212;"9 AV MARGUERITE";"M AMGHAR/LAZHAR";NA;NA
"2348";" M0022";287;"36 RUE GEORGES ELIE";"M AMJAD/MOHAMMAD";NA;NA
"2349";" M0016";244;"48 RUE GEORGES ELIE";"M ANCLIN/PIERRE MARCEL";NA;NA
"2350";" J0049";113;"25 VLA FLEURY";"M APERTO/JEAN JOSEPH";NA;NA
"2351";" O0044";313;"42 AV PASTEUR";"M BEN CHABANE/MOSTAPHA";NA;NA
"2352";" P0024";367;"13 RUE AUGUSTE POLISSARD";"M BEN KHALIFA/AMEUR BEN ALI";NA;NA
"2353";" L0102";205;"5 RUE LAUG";"M BENOIT/THIERRY JAMES JEAN-BAPTISTE";NA;NA
"2354";" K0043";213;"7 AV MARGUERITE";"M BORGI/ILYES";NA;NA
"2355";" J0093";263;"14 VLA THOREL";"M BOUALAM/YOUNES";NA;NA
"2356";" O0065";322;"47 AV MAL DE LATTRE DE TASSIGNY";"M BOUAOUAJA/HICHEM";NA;NA
"2357";" H0415";1031;"DERRIERE LE PARC";"M BOUCHAIB/THOMAS SAMIR SERGUEI";NA;NA
"2358";" L0112";333;"15 RUE LAUG";"M BOUDRA/BRAHIM";NA;NA
"2359";" J0025";174;"6 VLA FLEURY";"M BREARD/GILLES";NA;NA
"2360";" J0037";748;"34 VLA FLEURY";"M CANELLAS DOMENECH/LOUIS ANTOINE FRANCOIS";NA;NA
"2361";" O0013";389;"17 AV PASTEUR";"M CHAPELAIN/PIERRE CHARLES";NA;NA
"2362";" L0090";389;"24 RUE BOREL";"M CHI/JOACHIM WENBIN";NA;NA
"2363";" L0110";279;"13 RUE LAUG";"M CORREIA DE FREITAS/MANUEL";NA;NA
"2364";" K0125";33;"22 AV MARGUERITE";"M DA COSTA/MICHAEL";NA;NA
"2365";" K0127";138;"22 AV MARGUERITE";"M DA COSTA/MICHAEL";NA;NA
"2366";" J0005";758;"15 RUE GATINE";"M DELBOUIS/DANIEL JOSEPH";NA;NA
"2367";" J0095";254;"10 VLA THOREL";"M DEMETER/DANY";NA;NA
"2368";" K0057";210;"24 AV MARGUERITE";"M DERFOUFI/ABDERRAHMANE";NA;NA
"2369";" K0041";217;"11 AV MARGUERITE";"M DIAS/NICOLAS JEAN ROBERT";NA;NA
"2370";" L0043";185;"203 AV GALLIENI";"M DICK/ALBERT";NA;NA
"2371";" L0076";250;"9 RUE BOREL";"M DUBOIS/JEAN-MICHEL";NA;NA
"2372";" M0019";232;"42 RUE GEORGES ELIE";"M EL BOUCHDIRI/FAHD";NA;NA
"2373";" J0053";225;"8 IMP FERNAND POTTIER";"M EL MANSOUR/AHMED";NA;NA
"2374";" L0092";270;"22 RUE BOREL";"M ERDOGAN/RUFAT";NA;NA
"2375";" L0016";583;"16 RUE BOREL";"M EWING/ALLAN JOHN";NA;NA
"2376";" K0039";215;"15 AV MARGUERITE";"M HORTA/JOSE ADELINO";NA;NA
"2377";" J0024";165;"8 VLA FLEURY";"M HUBERT/JEAN-MARIE MICHEL MARC";NA;NA
"2378";" K0033";207;"27 AV MARGUERITE";"M JEANGIRARD/DANIEL ANDRE";NA;NA
"2379";" J0033";464;"26 VLA FLEURY";"M JORGE LOPES/DANIEL";NA;NA
"2380";" M0018";234;"44 RUE GEORGES ELIE";"M JOVANOVIC/VELJA";NA;NA
"2381";" M0024";285;"32 RUE GEORGES ELIE";"M KANE/MAMADOU";NA;NA
"2382";" M0015";245;"50 RUE GEORGES ELIE";"M KARAMI/EL-BACHIR";NA;NA
"2383";" K0040";210;"13 AV MARGUERITE";"M KOCHAN/STANISLAS HENRI";NA;NA
"2384";" J0321";13;"23 VLA FLEURY";"M KONUK/JEAN";NA;NA
"2385";" J0048";109;"27 VLA FLEURY";"M KONUK/JEAN";NA;NA
"2386";" L0094";269;"20 RUE BOREL";"M KRAMARZ/JEAN CLAUDE";NA;NA
"2387";" K0034";213;"25 AV MARGUERITE";"M LEBLOND/ANDRE GILBERT ALFRED";NA;NA
"2388";" G0033";568;"3 AV DES MESARMES";"M MAJSAK/CHRISTOPHE";NA;NA
"2389";" O0046";465;"38 AV PASTEUR";"M MALLI/SERVET";NA;NA
"2390";" J0050";225;"14 IMP FERNAND POTTIER";"M MARC/JEAN MICHELET";NA;NA
"2391";" L0096";264;"18 RUE BOREL";"M MARCHESSEAU/DIDIER JEAN-MICHEL RAYMOND";NA;NA
"2392";" L0128";314;"10 RUE LAUG";"M MARJANOVIC/ZORAN";NA;NA
"2393";" K0044";211;"5 AV MARGUERITE";"M MECHALI/LARBI";NA;NA
"2394";" O0015";447;"21 AV PASTEUR";"M MICHEL/CANOT";NA;NA
"2395";" G0034";283;"1 AV DES MESARMES";"M MILANOVIC/DRAGAN";NA;NA
"2396";" G0124";151;"4 AV DES MESARMES";"M MONET/PASCAL RENE";NA;NA
"2397";" O0073";318;"45 AV MAL DE LATTRE DE TASSIGNY";"M OUBIHI/MOHAMED";NA;NA
"2398";" J0022";10;"VLA FLEURY";"M OUTTIER/JOSEPH PAUL MAURICE";NA;NA
"2399";" L0007";260;"13 RUE BOREL";"M PELAGE/JEAN BAPTISTE ETIENNE";NA;NA
"2400";" L0108";260;"11 RUE LAUG";"M PETROVIC/NIKOLA";NA;NA
"2401";" K0050";207;"10 AV MARGUERITE";"M PROGAM/VINSUSLAUS";NA;NA
"2402";" J0026";170;"12 VLA FLEURY";"M RAGUNAN/RAJADURAI";NA;NA
"2403";" H0131";3787;"DERRIERE LE PARC";"M RAMOND/CHRISTOPHE MAURICE BERNARD";NA;NA
"2404";" H0132";3836;"9003 CHE DU HALAGE";"M RAMOND/CHRISTOPHE MAURICE BERNARD";NA;NA
"2405";" L0086";292;"17 RUE BOREL";"M RUS/MARIUS GRIGORE";NA;NA
"2406";" K0054";206;"18 AV MARGUERITE";"M SAMAR/BARBE PATRICK";NA;NA
"2407";" L0136";251;"26 RUE BOREL";"M SANROMA/RAYMOND FERDINAND JEAN";NA;NA
"2408";" L0023";438;"9 RUE LAUG";"M SEANG/VANTHA";NA;NA
"2409";" J0145";225;"10 IMP FERNAND POTTIER";"M SHANMUGARAJAH/RAJAGOPAL";NA;NA
"2410";" K0058";404;"28 AV MARGUERITE";"M SOUSA PUGA/SERAFIM";NA;NA
"2411";" J0091";205;"9 VLA THOREL";"M SPYRIDAKIS/MICHEL CONSTANTIN";NA;NA
"2412";" O0012";464;"13 AV PASTEUR";"M STANKOVIC/TARZAN";NA;NA
"2413";" K0053";213;"16 AV MARGUERITE";"M SULTAN/NADEEM";NA;NA
"2414";" K0035";210;"23 AV MARGUERITE";"M SULTAN/NADEEM";NA;NA
"2415";" J0004";414;"17 RUE GATINE";"M TAHRAOUI/MOHAMED";NA;NA
"2416";" K0038";193;"17 AV MARGUERITE";"M THAVAKUMARAN/SUBRAMANIAM";NA;NA
"2417";" O0033";298;"138 AV GALLIENI";"M UDERZO/BRUNO ALBERT";NA;NA
"2418";" L0082";154;"15 RUE BOREL";"M VANDERMEULE/PHILIPPE ACHILLE ARTHUR";NA;NA
"2419";" O0045";415;"40 AV PASTEUR";"M VISCONTI/JEAN-PIERRE FRANCOIS";NA;NA
"2420";" L0104";203;"7 RUE LAUG";"M YONG/SOTHY";NA;NA
"2421";" I0041";1692;"33 AV GALLIENI";"M ZECCINEL/NARCISSE";NA;NA
"2422";" P0023";320;"15 RUE AUGUSTE POLISSARD";"M ZHU/RONGZONG";NA;NA
"2423";" M0104";223;"54 RUE GEORGES ELIE";"M ZIYARET/AXEL ATILA";NA;NA
"2424";" K0052";205;"14 AV MARGUERITE";"MME ARDES/ALPHREDA CELESTINE";NA;NA
"2425";" J0144";308;"13 RUE GATINE";"MME BEKHTI/RABIA";NA;NA
"2426";" J0067";213;"9 IMP FERNAND POTTIER";"MME BELOT/LOUISE ODETTE ALPHONSINE";NA;NA
"2427";" J0051";225;"12 IMP FERNAND POTTIER";"MME BERGMANN/VIRGINIE LAURE ESTHER KARINE";NA;NA
"2428";" L0124";292;"2 RUE LAUG";"MME BEZZAOUYA/FADELA";NA;NA
"2429";" L0017";325;"14 RUE BOREL";"MME BEZZAOUYA/FADELA";NA;NA
"2430";" L0018";307;"12 RUE BOREL";"MME BEZZAOUYA/FATMA";NA;NA
"2431";" L0020";280;"3 RUE LAUG";"MME BEZZAOUYA/FATMA";NA;NA
"2432";" J0070";213;"15 IMP FERNAND POTTIER";"MME BOUSHABA/GUADIA";NA;NA
"2433";" L0135";253;"11 RUE DES ECOLES";"MME CHELLIN/ALBERTE MATHILDE";NA;NA
"2434";" K0047";116;"161 AV GALLIENI";"MME CHISTEL/ANDREE SIMONE";NA;NA
"2435";" K0048";302;"163 AV GALLIENI";"MME CHISTEL/ANDREE SIMONE";NA;NA
"2436";" J0071";437;"17 IMP FERNAND POTTIER";"MME CONTARD/FRANCOISE MARIE-LUCIE";NA;NA
"2437";" M0021";234;"38 RUE GEORGES ELIE";"MME DE TOURNEBU/ANNE-MARIE YVONNE";NA;NA
"2438";" L0036";413;"185 AV GALLIENI";"MME DUEZ/CHANTAL ANNETTE";NA;NA
"2439";" L0072";269;"5 RUE BOREL";"MME EFREMOVA/GORICA";NA;NA
"2440";" J0068";212;"11 IMP FERNAND POTTIER";"MME EL MEHDAOUI EX BENT LAHOUCINE/SAADIA";NA;NA
"2441";" J0066";211;"7 IMP FERNAND POTTIER";"MME ELUAUD-COUDREUSE/JOSIANE MARIE LOUISE";NA;NA
"2442";" J0177";265;"AV GALLIENI";"MME HUMBERT/ALICE ADELE MARGUERITE";NA;NA
"2443";" L0019";385;"10 RUE BOREL";"MME KACHOUR/SALIHA";NA;NA
"2444";" O0006";404;"41 AV MAL DE LATTRE DE TASSIGNY";"MME LE-QUERE/NICOLE CHRISTIANE";NA;NA
"2445";" J0052";225;"8 IMP FERNAND POTTIER";"MME LEBAZ/ALINE KHOUMRIA";NA;NA
"2446";" N0009";492;"170 AV GALLIENI";"MME LEPELTIER/ISABELLE";NA;NA
"2447";" K0124";1;"22 AV MARGUERITE";"MME LOUBER/SALIHA";NA;NA
"2448";" K0126";66;"22 AV MARGUERITE";"MME LOUBER/SALIHA";NA;NA
"2449";" O0005";417;"43 AV MAL DE LATTRE DE TASSIGNY";"MME MIJAILOVIC/ZANA";NA;NA
"2450";" M0020";275;"40 RUE GEORGES ELIE";"MME MILIVOJEVIC/ZORICA";NA;NA
"2451";"AF0084";31;"15 AV GALLIENI";"MME MOREAU/ODETTE MARIE ZENA";NA;NA
